_step,luffy/tasks_with_partial_teacher,response_length/clip_ratio,val-aux/alfworld/reward/mean@3,val-core/alfworld/reward/best@94/std,training/epoch,critic/score/max,val-aux/alfworld/reward/worst@4/mean,val-aux/alfworld/reward/best@64/std,diag/teacher_token_ratio,val-aux/alfworld/reward/best@3/mean,diag/entropy_teacher_token_mean,global_seqlen/balanced_max,val-aux/alfworld/reward/best@32/std,val-aux/alfworld/reward/worst@64/mean,timing_s/step,prompt_length/max,critic/rewards_teacher/mean,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/best@16/std,critic/rewards_onpolicy/min,luffy/total_teacher_rollouts,timing_s/gen,perf/throughput,diag/adv_onpolicy_token_mean,val-aux/alfworld/reward/best@64/mean,critic/rewards_sum/max,val-aux/alfworld/reward/worst@32/mean,val-aux/alfworld/reward/worst@94/mean,val-core/alfworld/reward/mean@94,critic/returns/mean,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/best@2/mean,diag/exp_token_ratio,global_seqlen/balanced_min,diag/entropy_onpolicy_token_std,timing_s/testing,perf/time_per_step,response_length/min,timing_s/update_actor,val-aux/alfworld/reward/std@2,actor/lr,diag/reward_onpolicy_mean,global_seqlen/min,val-aux/alfworld/reward/best@8/std,response_length/mean,val-aux/alfworld/reward/worst@2/std,val-aux/alfworld/reward/best@16/mean,diag/onpolicy_adv_pos_ratio,timing_s/adv,critic/score/mean,val-aux/alfworld/reward/best@4/mean,critic/rewards_last/max,prompt_length/clip_ratio,actor/on_pg_clipfrac_lower,actor/grad_norm,timing_per_token_ms/ref,val-aux/alfworld/reward/worst@64/std,val-aux/alfworld/reward/worst@4/std,prompt_length/mean,diag/teacher_adv_pos_ratio,critic/rewards_sum/min,timing_per_token_ms/adv,diag/entropy_onpolicy_token_mean,perf/mfu/actor,critic/rewards/max,global_seqlen/mean,val-aux/alfworld/reward/best@2/std,diag/group_gap_count,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/worst@2/mean,actor/ppo_kl,val-aux/alfworld/reward/best@8/mean,luffy/tasks_with_full_teacher,diag/group_teacher_minus_on_reward_mean,timing_s/dump_rollout_generations,prompt_length/min,actor/kl_loss,val-aux/alfworld/reward/mean@2,diag/adv_onpolicy_sample_mean,actor/kl_coef,timing_s/old_log_prob,actor/off_pg_loss,actor/pg_loss,val-aux/alfworld/reward/best@32/mean,val-aux/alfworld/reward/best@4/std,critic/rewards/mean,val-aux/alfworld/reward/worst@32/std,actor/entropy_loss,critic/rewards_sum/mean,luffy/onpolicy_replaced_by_teacher,luffy/tasks_without_teacher,critic/advantages/max,global_seqlen/minmax_diff,critic/advantages/min,training/num_not_none_traj,perf/max_memory_reserved_gb,critic/rewards_onpolicy/count,timing_per_token_ms/update_actor,val-aux/alfworld/reward/worst@8/mean,val-aux/alfworld/reward/std@3,critic/rewards_teacher/count,perf/max_memory_allocated_gb,_timestamp,critic/rewards_last/min,val-aux/alfworld/reward/worst@16/std,val-aux/alfworld/reward/worst@94/std,actor/on_pg_loss,val-aux/alfworld/reward/best@3/std,diag/adv_teacher_token_mean,critic/rewards_teacher/max,critic/rewards_teacher/min,timing_s/ref,_runtime,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@3/std,critic/score/min,val-core/alfworld/reward/best@94/mean,diag/reward_teacher_mean,critic/rewards_onpolicy/max,diag/entropy_offpolicy_token_mean,training/num_term_traj,critic/returns/max,val-aux/alfworld/reward/std@94,luffy/total_onpolicy_kept,actor/on_pg_clipfrac,critic/rewards/min,critic/rewards_onpolicy/mean,perf/total_num_tokens,critic/returns/min,timing_per_token_ms/gen,response_length/max,diag/group_teacher_minus_on_reward_std,val-aux/alfworld/reward/mean@1,exp_mask_ratio,critic/rewards_last/mean,timing_s/reward,critic/advantages/mean,global_seqlen/max,training/global_step
87,0,0.015625,,,0,1,,,0.007178905885666609,,0.35908058285713196,87248,,,320.42455573007464,548,1,,,0,8,301.3865586556494,272.26299745107764,-0.02807060070335865,,1,,,,-0.020373456180095673,312.84566497802734,,,0.007178905885666609,87235,0.3295733630657196,,320.42455573007464,482,12.547266401350498,,1e-06,0.4285714328289032,47086,,5071.28125,,,0.3035714328289032,0.1117367185652256,0.5,,1,0.109375,0,4.954702377319336,0.008570228665243406,,,381.203125,0.875,0,0.0003202001340135248,0.06445196270942688,0.19660144304733956,1,87239.75,,8,,,0,,8,0.5714285714285714,0.1740732304751873,275,0.4701651334762573,,-0.010896068997681141,0.001,3.1883176006376743,-0.15244803205132484,0.11956361681222916,,,0.5,,0.0665670782327652,0.5,8,0,2.4748666286468506,86542,-1.6201815605163574,64,102.876953125,56,0.03595627681575915,,,8,66.73415088653564,1768023929.3687246,0,,,0.272011648863554,,1.044118881225586,1,1,2.990658424794674,25561.805669173,0.09314632415771484,,0,,1,1,0.35908058285713196,26,2.4748666286468506,,56,0,0,0.4285714328289032,348959,-1.6201815605163574,0.9285947173595474,12019,0.28571428571428575,,0.002896972233429551,0.5,0.002365272492170334,-0.020373456180095673,133628,87
88,0,0.015625,,,0,1,,,0.006779513321816921,,0.3802585005760193,86844,,,317.5728740133345,733,1,,,0,8,296.7453637048602,273.42228227072707,-0.039020638912916183,,1,,,,-0.03165855258703232,313.25049591064453,,,0.006779513321816921,86821,0.32414382696151733,,317.5728740133345,515,13.687308639287949,,1e-06,0.5,63067,,5024.328125,,,0.5,0.10526758059859276,0.5625,,1,0.109375,0,4.1279072761535645,0.009243568482851516,,,402.640625,1.0,0,0.0003030800475593326,0.06371615827083588,0.1826931609159195,1,86831.5,,8,,,0,,8,0.5,0.17438214644789696,275,0.4191538095474243,,-0.020560817793011665,0.001,3.6067860648036003,-0.06125680170953274,0.1829018723219633,,,0.5625,,0.06586217135190964,0.5625,8,0,2.4748666286468506,63931,-2.4748666286468506,64,102.876953125,56,0.03940767071652554,,,8,66.73415088653564,1768024246.9606225,0,,,0.24415867403149605,,1.0469114780426025,1,1,3.2105316668748856,25859.587939834,0.09386223554611206,,0,,1,1,0.3802585005760193,32,2.4748666286468506,,56,0,0,0.5,347326,-2.4748666286468506,0.9228390727145116,13921,0.31134992453861954,,0.002324450761079788,0.5625,0.0020757876336574554,-0.03165855258703232,126998,88
89,0,0.015625,,,0,1,,,0.007563923951238394,,0.35822755098342896,80297,,,297.76805286854506,734,1,,,0,8,279.4872007407248,269.58734903451375,-0.04513048380613327,,1,,,,-0.03836534544825554,313.83995056152344,,,0.007563923951238394,80252,0.3397238254547119,,297.76805286854506,449,11.890447240322828,,1e-06,0.5,55133,,4631.359375,,,0.5,0.10553489625453949,0.5625,,1,0.109375,0,6.308156967163086,0.008980869784767346,,,385.796875,1.0,0,0.00032866880595500283,0.0703842043876648,0.18932408526125108,1,80274.5,,8,,,0,,8,0.5,0.18204927444458008,275,0.513390839099884,,-0.01937822625041008,0.001,3.194741204380989,-0.1404682043939829,0.297254903241992,,,0.5625,,0.07256143540143967,0.5625,8,0,1.6201815605163574,75852,-1.6201815605163574,64,102.876953125,56,0.03703058642633348,,,8,66.73415088653564,1768024544.7427707,0,,,0.4377231076359749,,0.8492646813392639,1,1,2.8837393261492252,26129.126584582,0.11233548820018768,,0,,1,1,0.35822755098342896,33,1.6201815605163574,,56,0,0,0.5,321098,-1.6201815605163574,0.9429170051339031,15012,0.18898223650461365,,0.0022247713059186935,0.5625,0.0025852546095848083,-0.03836534544825554,130985,89
90,0,0.015625,,,0,1,,,0.007956430315971375,,0.35786059498786926,72240,,,269.5241356417537,547,1,,,0,8,253.37187657877803,268.02237887896626,-0.039759352803230286,,1,,,,-0.032401952892541885,313.8130111694336,,,0.007956430315971375,72236,0.3721865713596344,,269.5241356417537,499,10.637209821492434,,1e-06,0.4642857015132904,33534,,4145.625,,,0.3392857015132904,0.10366157442331314,0.53125,,1,0.109375,0,5.909361839294434,0.008781849661908397,,,369.28125,0.875,0,0.00035874767064416187,0.07988015562295914,0.18636277805578033,1,72238.5,,8,,,0,,8,0.5357142857142857,0.1542813554406166,275,0.9755321741104126,,-0.017199058085680008,0.001,2.6967803835868835,-0.1121439691632986,-0.3241559527814388,,,0.53125,,0.08209188282489777,0.53125,8,0,1.6201815605163574,93573,-2.4748666286468506,64,102.876953125,56,0.03681281387865347,,,8,66.73415088653564,1768024814.2814138,0,,,-0.21201198361814022,,0.8849515318870544,1,1,2.537550587207079,26311.743020367,0.0988222062587738,,0,,1,1,0.35786059498786926,31,1.6201815605163574,,56,0,0,0.4642857015132904,288954,-2.4748666286468506,0.9549671211321349,11253,0.3253726278265821,,0.0027952860109508038,0.53125,0.0022022947669029236,-0.032401952892541885,127107,90
91,0,0.015625,,,0,1,,,0.006861025467514992,,0.40255245566368103,73075,,,182.60448173061013,544,1,,,0,8,165.44852769374847,400.1435195210302,-0.04673806577920914,,1,,,,-0.038210898637771606,314.02109146118164,,,0.006861025467514992,73062,0.35031965374946594,,182.60448173061013,450,11.3497249558568,,1e-06,0.4107142984867096,59543,,4213.109375,,,0.2857142984867096,0.10082828626036644,0.484375,,1,0.109375,0,4.763099670410156,0.009199868373847323,,,353.640625,0.875,0,0.0003449809980441727,0.0763641819357872,0.1743275578737926,1,73068.0,,8,,,0,,8,0.5892857142857143,0.14555319398641586,275,0.4957940876483917,,-0.02672668918967247,0.001,2.8479437939822674,-0.14520420879125595,-0.007967177778482437,,,0.484375,,0.07860217243432999,0.484375,8,0,2.4748666286468506,25853,-1.20761239528656,64,102.876953125,56,0.03883274811085838,,,8,66.73415088653564,1768024996.8980033,0,,,0.1372370310127735,,1.1961026191711426,1,1,2.688863929361105,26562.347470437,0.14755673706531525,,0,,1,1,0.40255245566368103,27,2.4748666286468506,,56,0,0,0.4107142984867096,292272,-1.20761239528656,0.6135927209852746,10599,0.3229132378575915,,0.002594117308035493,0.484375,0.0016132891178131104,-0.038210898637771606,85396,91
92,0,0.015625,,,0,1,,,0.00985848531126976,,0.39546287059783936,82384,,,250.5913684926927,515,1,,,0,7,233.52878887206316,328.7134369211205,-0.03305254504084587,,1,,,,-0.015980135649442673,314.32151794433594,,,0.00985848531126976,82352,0.3490563631057739,,250.5913684926927,597,11.204216435551643,,1e-06,0.24561403691768646,55665,,4800.75,,,0.24561403691768646,0.09696954861283302,0.328125,,1,0.125,0,5.89371395111084,0.008149241346372411,,,347.546875,1.0,0,0.00029430105408898276,0.0739881694316864,0.20134268724427512,1,82372.75,,7,,,0,,7,0.7142857142857143,0.15932651236653328,275,0.869674026966095,,-0.02644900232553482,0.001,2.895443197339773,-0.3013230301439762,-0.05321030132472515,,,0.328125,,0.07715743035078049,0.328125,7,1,2.4748666286468506,61505,-2.4748666286468506,64,102.876953125,57,0.034004620567941596,,,7,66.73415088653564,1768025247.502441,0,,,0.24811272881925106,,1.698695182800293,1,1,2.685101680457592,26701.927086761,0.2587905824184418,,0,,1,1,0.39546287059783936,17,2.4748666286468506,,57,0,0,0.24561403691768646,329491,-2.4748666286468506,0.7600660992815679,11256,0.31484180858247984,,0.00402073934674263,0.328125,0.0021625012159347534,-0.015980135649442673,117170,92
93,0,0.015625,,,0,1,,,0.013611555099487305,,0.41755542159080505,50415,,,139.5672923475504,470,1,,,0,8,127.48528986424208,361.19315028672463,-0.04441787302494049,,1,,,,-0.0275502260774374,314.63895416259766,,,0.013611555099487305,50408,0.4266268312931061,,139.5672923475504,713,7.977764002978802,,1e-06,0.5357142686843872,38847,,2834.21875,,,0.4107142984867096,0.0785953514277935,0.59375,,1,0.109375,0,13.57255744934082,0.009190415223795037,,,316.453125,0.875,0,0.0003897747575060553,0.10340652614831924,0.16486969499770412,1,50410.75,,8,,,0,,8,0.4642857142857143,0.10874184221029282,275,1.2317625284194946,,-0.016393283382058144,0.001,2.037872266024351,-0.1807583086192608,0.06583334319293499,,,0.59375,,0.10768257826566696,0.59375,8,0,1.6201815605163574,21356,-2.4748666286468506,64,102.876953125,56,0.039563803370207755,,,8,66.73415088653564,1768025387.0820708,0,,,0.24659165181219578,,1.1947976350784302,1,1,1.8531828969717026,26953.21068217,0.14993634819984436,,0,,1,1,0.41755542159080505,34,1.6201815605163574,,56,0,0,0.5357142686843872,201643,-2.4748666286468506,0.7028242453511333,6572,0.36246041303900783,,0.005478290840983391,0.59375,0.0023472383618354797,-0.0275502260774374,60203,93
94,0,0.015625,,,0,1,,,0.008797094225883484,,0.39077237248420715,56558,,,251.27206192538142,549,1,,,0,8,237.10285329818726,225.06680435007598,-0.06543884426355362,,1,,,,-0.0558026023209095,314.65937423706055,,,0.008797094225883484,56546,0.39082467555999756,,251.27206192538142,379,9.271296706050634,,1e-06,0.5714285969734192,33747,,3191.75,,,0.5714285969734192,0.08533641323447227,0.625,,1,0.109375,0,11.530241966247559,0.00999647942961802,,,342.8125,1.0,0,0.00037724087685212226,0.0862446278333664,0.1610283835267792,1,56553.0,,8,,,0,,8,0.4285714285714286,0.13088764995336533,275,0.6033677458763123,,-0.02766910381615162,0.001,2.402398243546486,-0.07086166180670261,0.0792876873165369,,,0.625,,0.08892358839511871,0.625,8,0,2.4748666286468506,53389,-2.4748666286468506,64,102.876953125,56,0.040984990655007845,,,8,66.73415088653564,1768025638.3656454,0,,,0.15014934912323952,,1.0299506187438965,1,1,2.261323604732752,27246.524274037,0.11708798259496689,,0,,1,1,0.39077237248420715,37,2.4748666286468506,,56,0,0,0.5714285969734192,226212,-2.4748666286468506,1.160721260369445,10052,0.31134992453861954,,0.0026486299466341734,0.625,0.0020577609539031982,-0.0558026023209095,87136,94
95,0,0.015625,,,0,1,,,0.006735329516232014,,0.31969061493873596,77957,,,293.3018080741167,548,1,,,0,8,277.95312713831663,265.7100906118739,-0.030513236299157143,,1,,,,-0.022113585844635963,314.92388916015625,,,0.006735329516232014,77915,0.32758423686027527,,293.3018080741167,691,10.045035924762487,,1e-06,0.4464285671710968,55659,,4493.5625,,,0.3214285671710968,0.09198939055204391,0.515625,,1,0.109375,0,7.940249443054199,0.007808471646144938,,,377.265625,0.875,0,0.00029509031944659024,0.06535100191831589,0.2101178133016107,1,77933.25,,8,,,0,,8,0.5535714285714286,0.1639253832399845,275,0.6968587040901184,,-0.01693173311650753,0.001,2.5901176892220974,-0.3576754964888096,-0.2576306387782097,,,0.515625,,0.067064069211483,0.515625,8,0,2.4748666286468506,41955,-1.6201815605163574,64,102.876953125,56,0.03222320359013158,,,8,66.73415088653564,1768025931.67926,0,,,0.1000448577105999,,1.2165898084640503,1,1,2.4341582916677,27554.250262939,0.12138132750988007,,0,,1,1,0.31969061493873596,29,2.4748666286468506,,56,0,0,0.4464285671710968,311733,-1.6201815605163574,0.9664976533732862,10835,0.3458020844828051,,0.0026588442269712687,0.515625,0.0027173273265361786,-0.022113585844635963,97614,95
96,0,0.015625,,,0,1,,,0.009141161106526852,,0.34699997305870056,78468,,,307.7095521427691,737,1,,,0,8,290.6353221870959,254.97014783472872,-0.02774627134203911,,1,,,,-0.016228236258029938,315.482120513916,,,0.009141161106526852,78450,0.317331463098526,,307.7095521427691,462,11.133230458945036,,1e-06,0.3928571343421936,58861,,4505.71875,,,0.2678571343421936,0.09546040743589401,0.46875,,1,0.109375,0,8.768902778625488,0.00862373445448428,,,397.828125,0.875,0,0.00030418162693424724,0.05896152928471565,0.19741332966499098,1,78456.75,,8,,,0,,8,0.6071428571428572,0.18951423838734627,275,0.635166347026825,,-0.016072608530521393,0.001,2.925095185637474,-0.20923177152872086,-0.0719947349280119,,,0.46875,,0.06159452721476555,0.46875,8,0,2.4748666286468506,46258,-1.6201815605163574,64,102.876953125,56,0.03547569348381444,,,8,66.73415088653564,1768026239.4051359,0,,,0.13723703660070896,,1.2322725057601929,1,1,2.706360712647438,27751.810936564,0.1638009399175644,,0,,1,1,0.34699997305870056,26,2.4748666286468506,,56,0,0,0.3928571343421936,313827,-1.6201815605163574,1.007869589990137,12794,0.36246041303900783,,0.003043936099857092,0.46875,0.0018348470330238342,-0.016228236258029938,105119,96
97,0,0.015625,,,0,1,,,0.010376525111496449,,0.2974072992801666,69003,,,197.54774411395192,504,1,,,0,7,181.62868871167302,349.2750590976095,-0.024809876456856728,,1,,,,-0.01807171292603016,315.71706771850586,,,0.010376525111496449,68994,0.3335931599140167,,197.54774411395192,398,10.446342714130878,,1e-06,0.5789473652839661,47458,,3945.203125,,,0.3333333432674408,0.08864613994956017,0.625,,1,0.109375,0,11.313942909240723,0.009410485431547723,,,367.203125,0.7142857313156128,0,0.0003211886488458451,0.06296809017658234,0.17871777120936755,1,68998.5,,7,,,0,,7,0.36734693877551017,0.1421641930937767,275,0.5841065645217896,,-0.007718534674495459,0.001,2.6228993237018585,0.0,-0.04612673446536064,,,0.625,,0.06540076434612274,0.625,7,1,1.6201815605163574,36167,-1.6201815605163574,64,102.876953125,57,0.03784989062853134,,,7,66.73415088653564,1768026436.965809,0,,,-0.04612673446536064,,0.6245561242103577,1,1,2.597237516194582,28032.363202724,0.06593962758779526,,0,,1,1,0.2974072992801666,37,1.6201815605163574,,57,0,0,0.5789473652839661,275994,-1.6201815605163574,0.7193414815922541,10104,0.2842528219833494,,0.0038591157644987106,0.625,0.0014395564794540405,-0.01807171292603016,83625,97
98,0,0.015625,,,0,1,,,0.005816995166242123,,0.33954939246177673,73637,,,280.5410670824349,420,1,,,0,8,264.5652245283127,262.4580093236913,-0.017666703090071678,,1,,,,-0.010408773086965084,316.10776138305664,,,0.005816995166242123,73626,0.31603607535362244,,280.5410670824349,480,10.566454987972975,,1e-06,0.3571428656578064,46156,,4270.890625,,,0.2321428507566452,0.0843873992562294,0.4375,,1,0.109375,0,11.880158424377441,0.008292305728496386,,,331.0,0.875,0,0.0002865242181583975,0.056635744869709015,0.1857432824543514,1,73630.25,,8,,,0,,8,0.6428571428571429,0.1372801847755909,275,0.3292699158191681,,-0.008217324502766132,0.001,2.724859081208706,-0.12274102494120598,0.01915089599788189,,,0.4375,,0.05828145146369934,0.4375,8,0,2.4748666286468506,43138,-1.6201815605163574,64,102.876953125,56,0.035876745590205705,,,8,66.73415088653564,1768026717.5181513,0,,,0.14189192093908787,,1.2300448417663574,1,1,2.4422581754624844,28385.77160599,0.14726711809635162,,0,,1,1,0.33954939246177673,23,2.4748666286468506,,56,0,0,0.3571428656578064,294521,-1.6201815605163574,0.967908569013023,8618,0.335029697130245,,0.002748810686171055,0.4375,0.0018883012235164642,-0.010408773086965084,89294,98
